rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_sparseReward_mean,time/episodes,time/time_elapsed,eval/mean_ep_length,eval/mean_reward,train/critic_loss,train/n_updates,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef
840.06,134.95083074,2017506,58,1.05,2932,34507,,,0.23185575008392334,2007505,0.0003,-4.10616397857666,-4.705301284790039,0.005358134862035513
,,2020000,,,,,1248.7,89.60160529999999,0.4539692997932434,2009999,0.0003,-0.8313260674476624,-4.775879859924316,0.004996339324861765
819.08,139.79731920999998,2021339,58,1.05,2936,34588,,,0.6100439429283142,2011338,0.0003,1.8635239601135254,-4.905489921569824,0.004853924736380577
797.64,136.96424962999998,2025109,58,0.95,2940,34645,,,0.3046114146709442,2015108,0.0003,6.429943084716797,-5.146047592163086,0.004864654969424009
791.95,135.5534156,2028545,58,0.9,2944,34697,,,0.38152754306793213,2018544,0.0003,-0.3437277674674988,-4.578799247741699,0.005049153696745634
,,2030000,,,,,627.7,71.91814860000001,0.804784893989563,2019999,0.0003,1.265639066696167,-4.173941612243652,0.00528514850884676
791.74,133.99567559000002,2031720,58,0.9,2948,34758,,,0.3291805684566498,2021719,0.0003,-0.2511582374572754,-5.494183540344238,0.005157250910997391
803.03,134.65631624,2036142,58,0.9,2952,34824,,,0.32809528708457947,2026141,0.0003,-0.915052056312561,-3.9139676094055176,0.005098829977214336
,,2040000,,,,,606.6,99.17926959999998,0.4539754390716553,2029999,0.0003,0.026537060737609863,-4.754955768585205,0.005188826937228441
784.28,132.66453533,2040178,58,0.85,2956,34896,,,0.4950019121170044,2030177,0.0003,4.977651596069336,-4.941145896911621,0.005199127364903688
808.45,132.8377381,2046589,58,0.9,2960,34993,,,0.3378683924674988,2036588,0.0003,-0.7707290649414062,-4.88067626953125,0.004913053009659052
,,2050000,,,,,795.0,91.8716317,0.4316917955875397,2039999,0.0003,2.4194164276123047,-4.452091217041016,0.005116135813295841
833.03,132.16234481,2051750,58,0.9,2964,35087,,,0.3760650157928467,2041749,0.0003,-0.6800628900527954,-3.8946213722229004,0.005538695491850376
808.07,126.27191067000001,2053805,58,0.8,2968,35119,,,0.42055660486221313,2043804,0.0003,1.325302243232727,-5.952451229095459,0.004997578449547291
819.29,126.81467191,2056971,58,0.8,2972,35166,,,0.6255871057510376,2046970,0.0003,-0.5540482997894287,-5.9785637855529785,0.005580297205597162
,,2060000,,,,,918.1,86.0823864,0.33156588673591614,2049999,0.0003,4.096028804779053,-4.696090221405029,0.005122455768287182
845.43,129.66341639,2063370,58,0.85,2976,35280,,,0.46638810634613037,2053369,0.0003,-1.1812270879745483,-4.727011203765869,0.005393607541918755
843.22,127.22458444,2065415,58,0.8,2980,35311,,,0.4101293683052063,2055414,0.0003,-2.743225574493408,-4.684205532073975,0.0050816768780350685
875.46,128.56392663000003,2069198,58,0.9,2984,35368,,,0.41365668177604675,2059197,0.0003,-1.2165932655334473,-3.3139214515686035,0.005366723984479904
,,2070000,,,,,930.8,81.82538550000001,0.36649763584136963,2059999,0.0003,1.1103646755218506,-4.675082206726074,0.005426764953881502
901.5,130.98038413999998,2073782,58,0.95,2988,35455,,,0.29829269647598267,2063781,0.0003,-2.3821253776550293,-4.041126251220703,0.005198031663894653
907.05,129.07711165999999,2078223,58,0.9,2992,35523,,,1.1390109062194824,2068222,0.0003,-1.4647643566131592,-4.114664077758789,0.005608381703495979
,,2080000,,,,,1301.0,109.90762579999998,0.26365822553634644,2069999,0.0003,-2.5130465030670166,-3.84171462059021,0.005672316066920757
927.8,130.48586248,2083500,58,0.95,2996,35627,,,0.4201473593711853,2073499,0.0003,1.425837755203247,-5.143980979919434,0.005513759329915047
931.15,132.47276245,2086799,58,1.05,3000,35677,,,0.27298659086227417,2076798,0.0003,0.6752763390541077,-5.561391830444336,0.005737800616770983
937.03,134.53169916999997,2089799,58,1.1,3004,35722,,,0.555238664150238,2079798,0.0003,2.3874518871307373,-5.895863056182861,0.005884484853595495
,,2090000,,,,,623.7,91.522955,0.2551169991493225,2079999,0.0003,1.7885700464248657,-5.383460998535156,0.005951357074081898
895.61,134.74710367999998,2091553,58,1.1,3008,35760,,,0.3924359083175659,2081552,0.0003,4.650407791137695,-5.413275718688965,0.005694413557648659
896.14,135.10049584,2093816,58,1.1,3012,35795,,,0.4283389449119568,2083815,0.0003,3.0932235717773438,-4.946013450622559,0.005630028899759054
880.94,134.37184276,2094440,58,1.05,3016,35804,,,0.8525953888893127,2084439,0.0003,0.7567467093467712,-4.330287456512451,0.00567725719884038
869.94,135.70762569000001,2097600,58,1.15,3020,35852,,,0.3377850651741028,2087599,0.0003,1.7216914892196655,-4.303864002227783,0.005757028702646494
874.66,137.44257313,2098735,58,1.15,3024,35870,,,0.5891891717910767,2088734,0.0003,2.389087200164795,-5.439047813415527,0.005720136687159538
,,2100000,,,,,1268.7,95.4252681,0.40179842710494995,2089999,0.0003,-0.5543802976608276,-3.7350542545318604,0.005652319639921188
919.27,140.08167732,2105346,58,1.2,3028,35994,,,0.46558433771133423,2095345,0.0003,0.6161322593688965,-4.63788366317749,0.0058354903012514114
901.64,142.17070329999999,2107670,58,1.2,3032,36029,,,0.39162105321884155,2097669,0.0003,-1.1801804304122925,-3.8249335289001465,0.006194986402988434
,,2110000,,,,,476.3,128.0267348,0.28583747148513794,2099999,0.0003,-1.035322904586792,-4.015769958496094,0.005633052438497543
922.71,141.46894856,2113610,58,1.25,3036,36127,,,0.5342886447906494,2103609,0.0003,3.3134660720825195,-4.333827495574951,0.005622278433293104
921.89,141.53846346999998,2117298,58,1.25,3040,36182,,,0.46048036217689514,2107297,0.0003,-0.8176101446151733,-3.286722421646118,0.005560492631047964
903.45,142.75752927,2118890,58,1.3,3044,36206,,,0.7183970212936401,2108889,0.0003,1.5095877647399902,-5.625542163848877,0.0055666896514594555
877.53,141.81084427,2119473,58,1.3,3048,36215,,,0.666998028755188,2109472,0.0003,3.4200937747955322,-4.716977119445801,0.005802352912724018
,,2120000,,,,,784.2,118.1495356,0.36162397265434265,2109999,0.0003,-0.22927846014499664,-4.357430458068848,0.005778480786830187
878.29,140.4600469,2123971,58,1.25,3052,36298,,,0.3094474673271179,2113970,0.0003,1.9950227737426758,-5.319440841674805,0.005509777460247278
891.01,138.92244928,2129279,58,1.25,3056,36378,,,0.2690625786781311,2119278,0.0003,1.6621503829956055,-4.079079627990723,0.005844189785420895
,,2130000,,,,,1440.7,122.2638982,0.23527312278747559,2119999,0.0003,0.2853945791721344,-4.1450514793396,0.005698066670447588
869.11,141.95557373000003,2133500,58,1.3,3060,36469,,,0.43313929438591003,2123499,0.0003,5.117486000061035,-4.5303449630737305,0.005674656014889479
859.98,146.48399706,2137748,58,1.45,3064,36532,,,0.37770217657089233,2127747,0.0003,0.3555811047554016,-5.307583332061768,0.005621503572911024
,,2140000,,,,,344.1,137.16170799999998,0.44278931617736816,2129999,0.0003,0.4959059953689575,-4.463536739349365,0.005857698619365692
863.88,149.70993603,2140193,58,1.45,3068,36576,,,0.537745475769043,2130192,0.0003,2.8147809505462646,-4.84083366394043,0.005980790127068758
855.4,152.75147515999998,2142511,58,1.55,3072,36610,,,0.41148239374160767,2132510,0.0003,0.11292243003845215,-4.411621570587158,0.0058866627514362335
820.78,153.55520041,2145448,58,1.6,3076,36655,,,0.30521929264068604,2135447,0.0003,-2.1373987197875977,-5.789202690124512,0.0056189256720244884
825.3,157.99241959,2147945,58,1.7,3080,36693,,,0.5068871974945068,2137944,0.0003,0.61248779296875,-5.397956848144531,0.0056382170878350735
797.95,158.19379789999996,2148993,58,1.65,3084,36709,,,0.49077439308166504,2138992,0.0003,0.36131057143211365,-4.144070625305176,0.005551254842430353
,,2150000,,,,,1078.0,63.83856949999999,0.5501336455345154,2139999,0.0003,5.569568157196045,-5.348974704742432,0.005845429841428995
770.9,163.49048556000002,2150872,58,1.8,3088,36757,,,0.37755417823791504,2140871,0.0003,-3.0400137901306152,-3.9866044521331787,0.005858017131686211
755.79,164.19395289,2153802,58,1.8,3092,36802,,,0.603303074836731,2143801,0.0003,5.463001251220703,-3.890528678894043,0.0059012435376644135
742.48,164.88335340999998,2157748,58,1.85,3096,36861,,,0.7305400371551514,2147747,0.0003,4.656830787658691,-5.603381156921387,0.005629316903650761
,,2160000,,,,,523.2,194.09259350000002,0.4608370065689087,2149999,0.0003,-4.087237358093262,-4.408990859985352,0.005857092794030905
736.14,164.55939024,2160413,58,1.8,3100,36910,,,0.24783682823181152,2150412,0.0003,-1.8520346879959106,-3.1204378604888916,0.005890826694667339
730.78,165.60074144,2162877,58,1.85,3104,36947,,,0.38951748609542847,2152876,0.0003,-1.1896419525146484,-5.128538131713867,0.0062538692727684975
751.35,166.01360047999998,2166688,58,1.9,3108,37005,,,0.3301613926887512,2156687,0.0003,0.43819761276245117,-4.153993606567383,0.006157869007438421
,,2170000,,,,,828.1,130.3137475,0.4975074827671051,2159999,0.0003,5.715056419372559,-4.500492572784424,0.006258642300963402
764.54,171.12801781000002,2170270,58,2.05,3112,37076,,,0.582600474357605,2160269,0.0003,-2.4841413497924805,-4.284999847412109,0.006130528170615435
801.46,171.40924031999995,2174586,58,2.1,3116,37140,,,0.46593451499938965,2164585,0.0003,1.559471845626831,-5.159714698791504,0.006254677660763264
787.85,172.91257094,2176385,58,2.15,3120,37167,,,0.5674354434013367,2166384,0.0003,0.9909310340881348,-5.303969383239746,0.006243452429771423
799.28,172.15835665999998,2178663,58,2.15,3124,37201,,,0.7003518342971802,2168662,0.0003,5.460066795349121,-4.268542289733887,0.00610600458458066
,,2180000,,,,,1135.3,147.3045879,0.3822822570800781,2169999,0.0003,0.22002822160720825,-4.135422706604004,0.006047029513865709
769.92,173.17866519999995,2182338,58,2.15,3128,37278,,,0.46864792704582214,2172337,0.0003,-2.6764395236968994,-4.529088020324707,0.005923004355281591
765.45,176.34644329,2184215,58,2.3,3132,37306,,,0.2675267457962036,2174214,0.0003,3.4715042114257812,-3.8091201782226562,0.006187140010297298
733.88,175.68740893999998,2186998,58,2.3,3136,37348,,,0.5669282674789429,2176997,0.0003,-0.11726576089859009,-4.399664402008057,0.006282020825892687
720.73,177.13985037999998,2189371,58,2.35,3140,37384,,,0.5218080878257751,2179370,0.0003,1.1242645978927612,-4.807748794555664,0.006251868791878223
,,2190000,,,,,1296.0,136.0831705,0.39657363295555115,2179999,0.0003,-3.3594322204589844,-3.525454044342041,0.006372820120304823
741.15,181.68141490000002,2193005,58,2.4,3144,37464,,,0.46289414167404175,2183004,0.0003,2.764690637588501,-5.6845245361328125,0.006147251930087805
742.05,182.15757979999995,2193678,58,2.4,3148,37474,,,0.403201162815094,2183677,0.0003,1.973294973373413,-4.8576531410217285,0.0058006239123642445
719.81,179.98979957,2195952,58,2.35,3152,37508,,,0.34722763299942017,2185951,0.0003,-1.078428030014038,-4.029022693634033,0.0059192124754190445
672.86,181.41948747000004,2196565,58,2.4,3156,37517,,,0.5423750877380371,2186564,0.0003,6.015499114990234,-7.012238025665283,0.005854780785739422
659.05,179.43736050999996,2199405,58,2.4,3160,37560,,,0.4557535648345947,2189404,0.0003,-1.4155915975570679,-5.82273006439209,0.005917451344430447
,,2200000,,,,,1264.8,144.9692759,0.6307985186576843,2189999,0.0003,0.15929150581359863,-4.948002815246582,0.006224516779184341
629.39,176.91152933,2200687,58,2.3,3164,37603,,,0.5634977221488953,2190686,0.0003,-5.3902106285095215,-4.7292866706848145,0.006250965408980846
651.54,178.83870837000003,2205347,58,2.45,3168,37673,,,0.5901059508323669,2195346,0.0003,1.703458309173584,-4.970198631286621,0.0061047812923789024
667.92,179.40860006,2209303,58,2.45,3172,37732,,,0.507758617401123,2199302,0.0003,2.5299885272979736,-5.873539447784424,0.006032850593328476
,,2210000,,,,,979.7,156.7539341,0.7744066715240479,2199999,0.0003,-1.959442377090454,-5.345328330993652,0.0062437886372208595
649.95,176.68891937,2210443,58,2.35,3176,37769,,,1.1143980026245117,2200442,0.0003,-2.0788395404815674,-6.120375633239746,0.006312841549515724
678.97,173.16184102999995,2215842,58,2.25,3180,37850,,,0.7005091905593872,2205841,0.0003,0.6604126691818237,-4.870515823364258,0.00624433346092701
694.15,172.4641311,2218408,58,2.25,3184,37889,,,0.5199151635169983,2208407,0.0003,1.1625293493270874,-5.44764518737793,0.006256538908928633
,,2220000,,,,,351.6,150.0916948,0.47315412759780884,2209999,0.0003,-0.9765279293060303,-4.577601432800293,0.006154317408800125
697.45,172.91820600000003,2220617,58,2.2,3188,37929,,,0.6084754467010498,2210616,0.0003,-0.3325832188129425,-6.088108062744141,0.006179733667522669
710.92,174.64373984999997,2224894,58,2.25,3192,37992,,,0.4670524299144745,2214893,0.0003,1.585850715637207,-4.744740009307861,0.006239339709281921
690.59,176.87154412999996,2226807,58,2.25,3196,38021,,,0.6261332035064697,2216806,0.0003,-0.8180094957351685,-4.766751766204834,0.006580525543540716
,,2230000,,,,,495.7,132.944964,0.8146932721138,2219999,0.0003,2.8835337162017822,-4.329754829406738,0.006361516658216715
707.41,179.95418120000002,2231154,58,2.35,3200,38096,,,0.6075641512870789,2221153,0.0003,-3.806966781616211,-3.714332103729248,0.006712993606925011
719.21,179.59720436,2234798,58,2.3,3204,38151,,,0.5561913251876831,2224797,0.0003,-1.3822736740112305,-5.1200175285339355,0.006466837599873543
706.32,183.32520723000002,2237320,58,2.45,3208,38190,,,0.8416024446487427,2227319,0.0003,-2.59460186958313,-3.716269016265869,0.006723020225763321
681.42,181.67625944000002,2238412,58,2.45,3212,38206,,,0.5478074550628662,2228411,0.0003,1.78269624710083,-6.295970439910889,0.0069381785579025745
,,2240000,,,,,582.6,66.5204277,0.48308396339416504,2229999,0.0003,-2.694091320037842,-6.202956199645996,0.006872787605971098
689.14,182.51401939,2243500,58,2.45,3216,38294,,,0.8410720825195312,2233499,0.0003,3.397298812866211,-7.476740837097168,0.006841963157057762
694.04,180.63238540999998,2245789,58,2.4,3220,38328,,,0.2421002984046936,2235788,0.0003,-2.206700563430786,-4.411765098571777,0.007073298096656799
695.69,181.91901357999998,2248232,58,2.45,3224,38364,,,0.5680736303329468,2238231,0.0003,1.5922470092773438,-4.737410545349121,0.007014442700892687
,,2250000,,,,,586.5,169.2696291,1.0035291910171509,2239999,0.0003,0.7781088948249817,-5.4104485511779785,0.0068683745339512825
694.12,181.58082426000004,2251750,58,2.45,3228,38428,,,0.8354549407958984,2241749,0.0003,1.296020746231079,-7.0810089111328125,0.006845461204648018
696.85,178.16725216999998,2253900,58,2.35,3232,38460,,,0.7703032493591309,2243899,0.0003,2.4797427654266357,-4.9753570556640625,0.007195297162979841
693.79,178.40967449999997,2256377,58,2.4,3236,38498,,,0.631129264831543,2246376,0.0003,-2.913540840148926,-5.606166839599609,0.007310324814170599
695.61,179.56131645000002,2258932,58,2.4,3240,38537,,,0.7431752681732178,2248931,0.0003,1.0687711238861084,-5.464171886444092,0.006971533875912428
,,2260000,,,,,844.3,189.6319167,0.8204808235168457,2249999,0.0003,0.8303966522216797,-7.465191841125488,0.007289968430995941
678.04,178.95159253000003,2260809,58,2.45,3244,38581,,,0.44923362135887146,2250808,0.0003,-1.027585744857788,-5.987678527832031,0.0073308818973600864
692.93,178.35276335000003,2262971,58,2.45,3248,38614,,,0.5301804542541504,2252970,0.0003,-0.7700110673904419,-4.990704536437988,0.0072375014424324036
680.49,181.26691900000003,2264001,58,2.55,3252,38629,,,0.6378965377807617,2254000,0.0003,-6.833531379699707,-4.958566665649414,0.007441332563757896
687.92,181.10200423999999,2265357,58,2.5,3256,38650,,,0.8660224676132202,2255356,0.0003,2.671053409576416,-6.314173698425293,0.007049630396068096
686.02,184.90624627000005,2268007,58,2.55,3260,38689,,,0.6736034750938416,2258006,0.0003,-1.467404842376709,-4.472283363342285,0.007080732379108667
682.2,187.42506156,2268907,58,2.65,3264,38702,,,0.6544715762138367,2258906,0.0003,2.7945523262023926,-4.628184795379639,0.006878855638206005
,,2270000,,,,,811.2,141.3118139,1.0622097253799438,2259999,0.0003,-2.400146961212158,-5.082275390625,0.0069645969197154045
670.55,190.19470445000002,2272402,58,2.65,3268,38770,,,0.7456986904144287,2262401,0.0003,3.45546293258667,-5.784690856933594,0.006730737630277872
685.39,187.85944523999999,2277842,58,2.6,3272,38851,,,0.5966171026229858,2267841,0.0003,-0.47467708587646484,-5.617393493652344,0.006754526402801275
,,2280000,,,,,1148.0,178.16090299999996,0.47345176339149475,2269999,0.0003,-0.524404764175415,-5.261500358581543,0.007193818688392639
695.93,191.11340777000004,2280036,58,2.7,3276,38906,,,0.7919078469276428,2270035,0.0003,-0.6028573513031006,-4.599443435668945,0.0071997931227087975
667.12,193.96286673000003,2282554,58,2.8,3280,38945,,,1.2134860754013062,2272553,0.0003,2.5352931022644043,-4.925779342651367,0.007227559108287096
680.67,194.91325827999998,2286475,58,2.85,3284,39004,,,0.7571219801902771,2276474,0.0003,1.3395278453826904,-4.948187828063965,0.007356669753789902
672.09,192.27868920999998,2287826,58,2.85,3288,39025,,,1.3112034797668457,2277825,0.0003,4.306963920593262,-6.8802900314331055,0.007517945487052202
,,2290000,,,,,1002.2,186.70482220000002,0.7161293625831604,2279999,0.0003,2.119901180267334,-5.11492919921875,0.007425318472087383
653.36,193.66085794999995,2290230,58,2.9,3292,39079,,,0.5410680770874023,2280229,0.0003,1.2364569902420044,-5.309539318084717,0.007366624195128679
674.52,193.69455370999995,2294259,58,2.95,3296,39140,,,0.8712631464004517,2284258,0.0003,-0.21902084350585938,-5.515117645263672,0.007546282839030027
668.93,190.96742572999995,2298047,58,2.9,3300,39196,,,0.6133301258087158,2288046,0.0003,2.2757606506347656,-5.31102180480957,0.007458092179149389
,,2300000,,,,,501.6,177.2492664,0.4040888547897339,2289999,0.0003,-0.060896873474121094,-5.129748344421387,0.007335322443395853
669.52,192.85932917999997,2301750,58,2.95,3304,39262,,,0.8991069793701172,2291749,0.0003,-0.6316275596618652,-4.276610851287842,0.007753465790301561
667.33,188.66821416000002,2304053,58,2.8,3308,39296,,,1.157655954360962,2294052,0.0003,1.4726142883300781,-6.720394134521484,0.007868692278862
668.63,187.34808094,2305275,58,2.75,3312,39315,,,0.5548988580703735,2295274,0.0003,-0.081814706325531,-4.634010314941406,0.007685959339141846
631.82,188.37616775000004,2306682,58,2.8,3316,39337,,,0.7989341020584106,2296681,0.0003,0.6333361864089966,-5.2110595703125,0.008201934397220612
634.9,188.25660289000004,2309279,58,2.75,3320,39376,,,0.8192602396011353,2299278,0.0003,-0.23889446258544922,-4.806714057922363,0.007950633764266968
,,2310000,,,,,1034.2,227.4847029,0.5079255700111389,2299999,0.0003,-3.2115869522094727,-3.870670795440674,0.0077118338085711
621.65,189.39012932000006,2310397,58,2.75,3324,39411,,,0.4455821216106415,2300396,0.0003,-0.9049556255340576,-6.27347993850708,0.00783874373883009
